state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	constant.popSize	gtr.rates.rateAC	gtr.rates.rateAG	gtr.rates.rateAT	gtr.rates.rateCG	gtr.rates.rateCT	gtr.rates.rateGT	frequencies1	frequencies2	frequencies3	frequencies4	alpha	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	location.precision.col11	location.precision.col12	location.precision.col21	location.precision.col22	correlation	location.varCovar.location.precision.col11	location.varCovar.location.precision.col12	location.varCovar.location.precision.col21	location.varCovar.location.precision.col22	location.diffusionRate	location.halfDF	age(MH893760.2)	age(OK318001.1)	age(OP688129.1)	age(OP688128.1)	age(OP297402.1)	age(ON400507.1)	age(MW656253.1)	age(MN072619.1)	age(KX683219.1)	age(AF325528.1)	age(AF409137.1)	treeLikelihood	branchRates	location.traitLikelihood	coalescent
109900000	-190565.73033734283	-482.83180596289463	-190082.89853137993	241.45013511498357	1779.5498648850164	787.513166516312	48.52909303674238	0.4111073075446695	2.8456962376388333	0.28833306704384426	0.09625689722648301	1.8248095384303955	0.5337969521158051	0.3791099397299077	0.12559364614721424	0.13228310992328293	0.3630133041995981	0.2573439020899474	3.0480612111504475E-6	5.041249461678019E-6	2.1564141813508625E-6	1.571565301253203	0.09383797101137756	0.00802362855892025	-0.002201744784847186	-0.002201744784847186	0.011661760641575418	0.22761428090405048	131.44165452976875	24.81623369466687	24.816233694666877	90.43565937692817	43.22774145943339	0.47385601766316876	5.719978921123046	2.658330408454017	0.0	0.0	1.2711074719394189	0.01554751315086833	2.6640280653343718	62.5323177195533	46.89701165414532	62.56169972634677	21.21820883655752	-189886.88004608703	-276.51721297374405	-196.01848529291811	-164.416057458234
110800000	-190556.25492033391	-480.6823621906882	-190075.57255814323	99.30199238229906	1921.698007617701	580.7399703955437	61.73757338334948	0.8034661337530844	2.1878877049691714	0.2811873400614414	0.14128377897713407	2.150058969389916	0.43611607284928383	0.3787981406304021	0.12595259607200612	0.132906833210774	0.36234243008682004	0.2347688324652508	8.61643888434731E-5	0.013010811673044216	2.923394032074074E-6	2.8269121285419785	-0.08022324934489491	0.027437524493412847	-0.010907728170798162	-0.010907728170798162	0.014141360512061153	0.5537531972565036	52.565151673741255	40.545348180956275	40.545348180956275	101.98860536213165	54.861869914465295	0.5384868614930419	5.323620204863882	2.6310794928925225	0.0	0.0	1.1817783963495403	0.37005783108067336	2.9342373467155323	62.056749042090175	46.9075162844961	62.058966709753086	21.078346923706267	-189882.0325413343	-276.51721297374405	-193.54001680892594	-171.4731115218976
111700000	-190584.97521904763	-506.78175104441596	-190078.1934680032	164.86728114489694	1856.1327188551031	621.3144459224651	63.420280654255805	0.7083413396303785	2.389810992147228	0.27085558600008824	0.35344722844247933	2.0152543276165695	0.26229052616328735	0.37768870285338696	0.12697389996198927	0.13095195761404002	0.36438543957058667	0.20104537364316494	2.6920552233664607E-6	5.257954075038397E-6	2.3874922616348006E-6	1.2290439795946657	0.09710394854722747	0.010065479459784761	-0.003103598574290542	-0.003103598574290542	0.0034879496588844177	0.5237972405146285	136.91355355177637	121.82650300642597	121.82650300642598	395.10334030517987	57.22821228112554	0.8195381135480827	5.922254070831194	2.6162778549545966	0.0	0.0	1.3624385036058984	0.884206380951585	2.04538860144623	62.0244267820514	46.42567177047721	62.74906461568121	21.68556163167372	-189881.60923963637	-276.51721297374405	-196.58422836684153	-166.12672594271928
112600000	-190579.24146075887	-497.3756509042209	-190081.86580985464	202.79155216582816	1818.208447834172	701.5332479349304	54.4000633431107	0.5298877380065744	2.9528445661651492	0.27993300736645915	0.06451559806014377	1.6983543928535914	0.47446469754811127	0.3782621004277118	0.1264418959156258	0.1313829436274905	0.36391306002917495	0.39869249935589157	3.513580190864294E-6	5.319655521611761E-6	2.3691653113299216E-6	1.0544100841867394	-0.0901165661898894	0.00942604287569111	-0.0037848944705634164	-0.0037848944705634164	0.006810742347656873	0.47238037231939733	136.56192391433402	75.8907684843909	75.8907684843909	189.00121077788728	46.73205454118277	0.5299726556541242	5.991570661150286	2.6553908522801626	0.0	0.0	1.7930533167285896	0.2912418774376565	2.1893977161700167	62.019368317176486	46.36008723828649	62.95816466982924	21.306869810822302	-189888.28068375963	-276.51721297374405	-193.58512609500724	-161.0620295327065
113500000	-190542.8734179219	-466.70865388218164	-190076.1647640397	108.40361840813152	1912.5963815918685	385.38209347469547	20.994729047219238	0.5315222886822836	2.6451087588624738	0.31242811295199113	0.04236510785774342	2.1623486985549887	0.3062270330905441	0.3756390376770046	0.1271341555246625	0.13206573582300138	0.3651610709753348	0.31851773402387634	6.60093720743989E-6	1.3138404204448854E-5	4.550726670147074E-6	1.3130389508084024	-0.15991682298886029	0.004212218064331859	-0.0013528962237095879	-0.0013528962237095879	0.006041308258660462	0.2681906070367562	255.80359403515587	57.28489617880186	57.28489617880186	178.35549413841875	81.43262278436882	0.6650378910293014	5.745963010610376	2.6385181332185272	0.0	0.0	1.5093060287521811	0.223226859633757	2.046573453248766	62.265481211383694	46.789627985531794	62.55109173654278	21.85297031396397	-189879.27642028642	-276.51721297374405	-196.88834375328912	-138.75290703034926
114400000	-190574.02110004454	-495.67743403744845	-190078.3436660071	251.29684097270766	1769.7031590272923	882.0284792634703	65.83662474624968	0.5580813139634944	2.574652827916961	0.3011903947695203	0.1669727234713446	2.0655688122739124	0.33353392760479134	0.3767646860509895	0.12645080776333897	0.1332728484161266	0.36351165776954836	0.6567338542895729	2.7682974865054887E-6	3.385183175571646E-6	1.8087807990801673E-6	1.2176386921410394	-0.09011670294731561	0.005702292857027708	-0.0017003127582326818	-0.0017003127582326818	0.002990199703674844	0.4117692937635221	211.17332544110045	120.07917029911184	120.07917029911184	402.7062619856768	44.48762695897423	0.7970548253888989	5.074280311669541	2.6535367587566627	0.0	0.0	1.5803130012846789	0.004629178851076943	2.815547880532607	62.10991837900127	46.69601941822462	62.17416057016733	21.67354945099511	-189885.06356462886	-276.51721297374405	-193.28010137823696	-170.03068826774015
115300000	-190560.8353955921	-495.8973557791037	-190064.938039813	108.74919394856585	1912.2508060514342	471.26719024699725	43.01284229745328	0.7394195181220586	2.336412078446504	0.33703700553336063	0.11260102767431063	2.081593524693578	0.3929368455302098	0.37745121251790253	0.12621122773115434	0.1311803708871267	0.3651571888638197	0.5839320395975526	7.2815658059846235E-6	3.570726014718943E-5	3.4325819146303647E-6	2.7042028173918107	0.08189101459482782	0.004697823381699337	-0.0017387953556222899	-0.0017387953556222899	0.003409993133873514	0.4344335695561953	262.38514930933786	133.79325444127446	133.79325444127446	361.47846668415065	65.64030412477703	1.099473855500775	5.266676701561295	2.5929589762604124	0.0	0.0	1.8080869976323242	0.4683838642054927	2.6039680804261707	62.62492227755372	46.72929715137965	62.01338158897866	21.380330369875686	-189876.815028125	-276.51721297374405	-188.12301168797876	-152.29004346333065
116200000	-190584.6870842092	-508.49308049332967	-190076.19400371588	102.78535611022865	1918.2146438897714	491.61341215136173	45.923063484130374	0.5381447006968416	2.50135046777166	0.31800124623004933	0.12541955875259655	1.9998267508526295	0.5172572756962491	0.37664376983083325	0.1266091092913121	0.13287234483934782	0.3638747760385101	0.34301268127355833	5.001567269927291E-6	3.239556163551484E-5	3.3976803429748106E-6	2.6429036857368096	-0.06930027589661389	0.013844454785946037	-0.005419495600461315	-0.005419495600461315	0.008779745388661539	0.49156389707216347	95.2458141840852	58.792624168762735	58.79262416876274	150.18959088780684	66.67299098464527	0.5754845634952428	5.582756829330293	2.6409057926356265	0.0	0.0	1.616752865462474	0.12973986149139127	2.5619993242684798	62.20013514517596	46.48939436608041	62.26588183955996	21.962029908147553	-189882.51200236176	-276.51721297374405	-193.68200135411774	-160.57721065370106
117100000	-190612.47820681563	-524.6919841033987	-190087.78622271222	147.10182149643327	1873.8981785035667	616.4508001256372	49.56593435054348	0.5552835291074623	2.6529031387108817	0.23579029150848835	0.02007612938286789	2.1558678265129374	0.38007908477738345	0.378230209271625	0.1252454915233637	0.13211730222758272	0.3644069969774326	0.3951138436257731	1.5402822955657805E-5	1.350203027482706E-4	2.5719222801006155E-6	4.302948584540513	-0.016530428748829887	0.0036355873929584935	-0.0012301543452882412	-0.0012301543452882412	0.0018157208487193245	0.47879297588294856	356.8681358581926	241.77884410508926	241.77884410508932	714.5510812357263	53.847374535654794	0.8862774745878383	5.868552227915321	2.6061117097974007	0.0	0.0	1.8578223522274255	0.4959829123798609	2.018321131875709	62.87101285854869	46.76037929096507	62.694367112982015	21.47569908898121	-189885.39827556256	-276.51721297374405	-202.38794714965042	-163.03074131692566
118000000	-190554.01802347245	-478.21605164321863	-190075.80197182923	178.36972407634403	1842.630275923656	606.479487891736	36.24345066399127	0.6203288443537763	2.576340846470134	0.3058218470528748	0.09389047177181004	1.9998928570759669	0.40372513327545856	0.378380814175598	0.12673562477647074	0.132210381222959	0.36267317982497643	0.6730572069863885	2.2544741753850677E-6	4.126248973509426E-6	2.569824673118798E-6	1.3154936523448422	0.1651028562363426	0.01987315555704928	-0.001826270795227651	-0.001826270795227651	0.012791763834813685	0.114542469409976	50.98809781917019	7.279533546259963	7.279533546259964	79.21459562602794	47.61328060233652	0.4523284288086577	5.925880474632565	2.600920211601893	0.0	0.0	1.0412042552177505	0.5578405350879577	2.6453201803836466	62.457062464036895	46.55449070373368	62.50878638421248	21.908286734387847	-189889.57237666685	-276.51721297374405	-186.22959516238737	-157.82161041123553
118900000	-190533.6765720214	-461.3604096817614	-190072.31616233962	73.36089611596937	1947.6391038840306	268.4423272426574	20.551339560999484	0.3809677756664718	2.5645452424118553	0.20943768875716903	0.03650385852211191	2.4083065425197714	0.4002388921226459	0.3764220470641187	0.12684338772947	0.13296271259892126	0.36377185260749456	0.13373263281237208	3.244536693729764E-5	8.523121149722758E-4	6.317773239623537E-6	2.2446240077326842	-0.06056836742919774	0.0059226522574177	-0.0023154933713717537	-0.0023154933713717537	0.004949547429717195	0.42766398636303266	206.6363334656548	96.66844640210373	96.66844640210373	247.2620303660377	125.03974908781119	0.9318292138313601	5.915462309561728	2.6634986455766483	0.0	0.0	1.240435317007727	0.7018404516868171	2.399717793501644	62.202748402886925	46.251621990641226	62.5551068130074	21.8523330712493	-189879.40265541145	-276.51721297374405	-192.91350692816332	-131.30989200972823
119800000	-190559.34676349896	-475.59297084494784	-190083.75379265402	88.54107261668211	1932.4589273833178	357.46542323590114	23.931745262988933	0.5931481572566399	2.5989144483545226	0.29472860848012133	0.02588037622535959	2.0782437911714546	0.40908461851192496	0.37552358847299305	0.12659061405564362	0.13204485008866554	0.3658409473827022	0.14980660394233547	2.0638684609658038E-5	2.8778275316741607E-4	4.037054482365496E-6	2.4960111666365794	-0.023386929199673535	0.00531285885893055	-0.0013833310921116723	-0.0013833310921116723	0.004066026002470538	0.2976301499996992	206.51658410787053	70.26044881649342	70.26044881649342	269.8441826803163	93.9403449478134	0.5121671187474408	5.365054841905466	2.6664870016493123	0.0	0.0	1.4924741352767812	0.6694838415771373	2.625138292676677	62.118665401516544	46.18616410245878	62.37074508459333	21.8023886944581	-189888.67222289665	-276.51721297374405	-195.08156975736162	-139.83925637078497
120700000	-190542.70233572915	-469.75823827920163	-190072.94409744994	73.93765762134868	1947.0623423786512	349.39656914182325	37.3714098412818	0.5802124427370122	2.6134556825376176	0.26042722139311786	0.2603789721095473	1.96013416326571	0.3253915179570235	0.3798578344157239	0.1256407724320931	0.1309579544531192	0.36354343869906824	0.20861661841878798	7.301084792432717E-5	0.006226456663593167	4.732463462015351E-6	2.010534974918078	0.2540201822759579	0.017944209522857208	-0.010090862504090097	-0.010090862504090097	0.015281757527404684	0.6093677563588086	88.64459994440982	58.5338740105652	58.533874010565185	104.0886345448048	93.53657865700114	0.5000946080676688	5.6276559171857645	2.619116079199445	0.0	0.0	1.8807286111913781	0.3092002847172526	2.3997002346976406	62.386518681422444	46.41422831676941	62.20931697712693	21.84848093991273	-189878.6091745374	-276.51721297374405	-194.33492291253512	-148.76067133702801
121600000	-190557.5874132721	-478.64158401245913	-190078.94582925964	105.60778679968406	1915.3922132003158	609.2089156801206	65.3244674426155	0.68659058375869	2.660636787264965	0.29427032164065287	0.10431117786723325	1.909677298555996	0.34451383091249693	0.3753426112947194	0.12761878867704954	0.13170270198807776	0.36533589804015737	0.17236934202991377	1.547565696253094E-5	3.3161294430235886E-4	2.9368404218136425E-6	1.8208912998782387	0.0305564366872992	0.0203596390441211	-0.009438030258749444	-0.009438030258749444	0.011934515153316158	0.6054718245638437	77.54418102631806	61.32333970123423	61.323339701234225	132.2861897099471	57.76446161867851	0.4059058334943434	5.0999484978258405	2.604493242899721	0.0	0.0	1.6723726742621121	0.2510284590083264	2.2769466706507586	62.14969633973863	46.85095817420742	62.99962961526492	21.849841592367074	-189879.91265683295	-276.51721297374405	-199.0331724267005	-170.46851181272197
122500000	-190554.84868933464	-477.05417806594255	-190077.7945112687	221.91870712264333	1799.0812928773566	896.8653335889818	66.0631162155411	0.5931417087658802	2.669603271791865	0.3199496949816119	0.09645366656724166	1.8468435774941672	0.4740080803992649	0.3758417233095558	0.12749050678071483	0.13257965889737394	0.36408811101235977	0.5075997229287065	1.721033715589297E-6	2.207456580046236E-6	1.907605881748494E-6	1.2399746732488475	-0.004092986503752104	0.06606903004244101	-0.017027032491070578	-0.017027032491070578	0.034649581498768726	0.3558696920350492	17.330471629908306	8.516307867629266	8.516307867629267	33.04534719435995	36.67742515202197	0.3633158442141248	5.5651485200632145	2.63697945384753	0.0	0.0	1.0442893741433634	0.5167448432358478	2.0345605377060787	62.333388673996254	46.623956932246216	62.68553461934381	21.253905047724675	-189893.36697383702	-276.51721297374405	-184.42753743167702	-180.86557551559707
123400000	-190564.01816833048	-488.55206812011505	-190075.46610021038	191.5955579517852	1829.4044420482148	941.2752999093457	157.2920975839321	0.6795434342372154	2.61363700632384	0.2830917306074217	0.23570777346778587	1.7490574253419338	0.4389626300218411	0.37757505639410033	0.1267353974409676	0.1302761781007018	0.36541336806423425	0.1042466739762745	8.096189968457948E-6	8.633871992999015E-5	1.9682967825992964E-6	2.2654233089281455	-0.044453006288669536	0.036300482408362415	-0.0012881870404165626	-0.0012881870404165626	0.027582566112412398	0.0407104022458251	27.59357511859342	1.2887011934156876	1.2887011934156876	36.31497098906876	38.718484859538826	0.3505193025601061	5.378649499271846	2.589219657215903	0.0	0.0	1.3219769757771682	0.3422443258211708	2.90652373512432	62.885139705589	46.48718736471066	62.21233920444162	21.117135408707515	-189889.38586408217	-276.51721297374405	-186.08023612822018	-187.1788416316216
124300000	-190563.93372479544	-489.223904464543	-190074.7098203309	80.34529724374934	1940.6547027562506	374.0909796696265	38.833731597690644	0.6391566175132227	2.467270393034906	0.3692079485183815	0.11927412383951734	2.050708484077795	0.3543824330162137	0.3761561504174306	0.12747933957766167	0.1316943475071415	0.3646701624977705	0.42162036604713077	1.3271291893086223E-5	1.5425974696364338E-4	4.400708536723221E-6	1.8002078675812898	0.06302929600937002	0.01018843106556828	-0.007028138117853484	-0.007028138117853484	0.011364032993897186	0.6531612162162111	171.17874023726546	105.86627387246654	105.86627387246655	153.4704092934964	89.62158615138226	0.7064647987268773	5.552504379445898	2.6356750189857	0.0	0.0	1.1190878515357388	0.7017854253585165	2.263744950764406	62.17634344793612	46.26559770637516	62.47662100058786	21.67919146121022	-189884.43643315378	-276.51721297374405	-190.27338717711476	-151.04747052130807
125200000	-190569.5648669589	-487.34594793211573	-190082.2189190268	89.3086939418478	1931.6913060581521	379.470732540971	26.45874286398095	0.3710128949533814	2.7958668081106786	0.31257466562042535	0.18324149874275403	1.9365362564554713	0.4007678761173259	0.37711411906229064	0.12653459896872538	0.13282728645700986	0.36352399551197895	1.042290297494362	3.2024443143381047E-6	9.064829619859437E-6	4.5001532125150695E-6	1.6050190198275522	-0.018917045141164563	0.007665070724000772	2.1799196182463673E-4	2.1799196182463673E-4	0.003287321983069152	-0.043427144589597705	130.70844567068235	-8.66766037691222	-8.667660376912222	304.77375975035943	92.04100654149005	0.5418971419996321	5.83445880370104	2.588105403175151	0.0	0.0	1.3085626703130009	0.2149053220234145	2.4327205169837285	62.111343265314076	46.96951254045155	62.55245602213998	21.84830386993863	-189885.34871944142	-276.51721297374405	-196.87019958540603	-148.67604572186488
126100000	-190561.03731143134	-483.3573162485241	-190077.6799951828	205.6744008831156	1815.3255991168844	705.7319851246648	40.66623383471986	0.8290237722698504	2.4938446385150645	0.317310440569437	0.1536509078794478	1.756752076313988	0.44941816445224964	0.37764259291112423	0.12745625974105293	0.13153834232598177	0.363362805021846	0.5211094282993576	2.6350008150897587E-6	4.899097765962057E-6	2.357368547435648E-6	1.0562596311756176	-0.08777643053789079	0.012576933566620775	-0.004362355005012187	-0.004362355005012187	0.010650367581273449	0.37692185798284406	92.67731063591435	37.960317033049265	37.960317033049265	109.44189203858475	50.54624558506627	0.37973961431338943	5.779363309236435	2.664534043872277	0.0	0.0	1.010417120539643	0.2620118205855798	2.8834029063232975	62.31581283329237	46.149198463534255	62.51083732908194	21.697328660597897	-189888.74555791917	-276.51721297374405	-188.93443726364768	-162.09254343478662
127000000	-190549.41777399345	-481.2789851260773	-190068.13878886736	88.78208527405062	1932.2179147259494	370.1746636706002	33.54567176112156	0.5481827066361473	2.5413249306735706	0.29783922521641976	0.17858942487845259	1.844594463199339	0.5894692493961189	0.3791395798969339	0.1268232330818629	0.130545810700287	0.3634913763209208	0.061732302318510436	1.346183774114717E-5	1.4871793016059759E-4	4.299552305828956E-6	1.911953765042293	-0.06349210358149779	0.009506731204866841	-0.0021719094124141194	-0.0021719094124141194	0.0069480822223192806	0.2672351772194595	113.27836000968482	35.409819350949526	35.40981935094953	154.99340472409347	87.51217960551251	0.790240750412466	5.0359852475041835	2.6423875546901714	0.0	0.0	1.2614701383431912	0.8883103913368707	2.1868821631397113	62.539014138499844	46.90421892011448	62.48017660433061	21.48669291890206	-189881.6644015407	-276.51721297374405	-186.47438732664295	-145.87897108407526
